date,league,home,away,home_goals,away_goals,total_goals,actual,pred,correct,actual_over,pred_over,correct_ou,actual_btts,pred_btts,correct_btts,p_home,p_draw,p_away,p_over,p_btts
2025-08-23,Ligue1,Marseille,Paris FC,5,2,7,H,H,1,1,OVER,1,1,NG,0,0.5909,0.2226,0.1865,0.6415,0.507
2025-08-23,Eredivisie,Telstar,Volendam,2,2,4,D,H,0,1,UNDER,0,1,GG,1,0.4209,0.2362,0.3429,0.3962,0.5476
2025-08-23,GreekSL,Panetolikos,Atromitos,0,2,2,A,A,1,0,UNDER,1,0,NG,1,0.3199,0.2883,0.3917,0.4783,0.4862
2025-08-23,GreekSL,Aris,Volos NFC,2,0,2,H,H,1,0,UNDER,1,0,NG,1,0.63,0.2401,0.1298,0.4792,0.4862
2025-08-23,LeagueOne,Port Vale,Doncaster,0,1,1,A,H,0,0,UNDER,1,0,NG,1,0.4005,0.2662,0.3333,0.4286,0.4862
2025-08-23,LeagueOne,Plymouth,Blackpool,1,0,1,H,A,0,0,OVER,0,0,NG,1,0.3199,0.2883,0.3917,0.5962,0.507
2025-08-23,LeagueOne,Mansfield,Leyton Orient,4,1,5,H,A,0,1,OVER,1,1,GG,1,0.3078,0.2774,0.4148,0.5962,0.5476
2025-08-23,LeagueOne,AFC Wimbledon,Barnsley,2,0,2,H,A,0,0,OVER,0,0,NG,1,0.3078,0.2774,0.4148,0.5094,0.507
2025-08-23,LeagueOne,Northampton,Exeter,2,0,2,H,H,1,0,UNDER,1,0,NG,1,0.4019,0.2834,0.3147,0.4286,0.507
2025-08-23,LeagueOne,Wycombe,Reading,2,2,4,D,H,0,1,OVER,1,1,NG,0,0.5256,0.2366,0.2378,0.5094,0.507
2025-08-23,LeagueOne,Stockport,Burton,2,1,3,H,H,1,1,OVER,1,1,NG,0,0.6377,0.2431,0.1192,0.5962,0.507
2025-08-23,LeagueOne,Peterboro,Bradford,1,1,2,D,A,0,0,OVER,0,1,GG,1,0.2983,0.2502,0.4515,0.5094,0.5689
2025-08-23,Ligue1,Lyon,Metz,3,0,3,H,H,1,1,OVER,1,0,NG,1,0.7061,0.2307,0.0633,0.6415,0.507
2025-08-23,LeagueOne,Bolton,Lincoln,1,1,2,D,H,0,0,OVER,0,1,NG,0,0.5216,0.2839,0.1945,0.5094,0.507
2025-08-23,SerieA,Milan,Cremonese,1,2,3,A,H,0,1,OVER,1,1,GG,1,0.6742,0.2177,0.108,0.5342,0.5476
2025-08-24,GreekSL,PAOK,Larisa,1,0,1,H,H,1,0,UNDER,1,0,NG,1,0.709,0.2278,0.0632,0.4792,0.3869
2025-08-24,Eredivisie,Ajax,Heracles,2,0,2,H,H,1,0,OVER,0,0,NG,1,0.733,0.2035,0.0635,0.7778,0.4862
2025-08-24,EPL,Fulham,Man United,1,1,2,D,H,0,0,UNDER,1,1,GG,1,0.3917,0.2332,0.3752,0.4884,0.5476
2025-08-24,Eredivisie,Utrecht,Excelsior,4,1,5,H,H,1,1,OVER,1,1,NG,0,0.6377,0.2431,0.1192,0.5714,0.507
2025-08-24,Eredivisie,Nijmegen,NAC Breda,3,0,3,H,H,1,1,OVER,1,0,NG,1,0.5899,0.2248,0.1852,0.5569,0.507
2025-08-24,Ligue1,Toulouse,Brest,2,0,2,H,H,1,0,UNDER,1,0,NG,1,0.3719,0.3369,0.2912,0.4444,0.507
2025-08-24,GreekSL,AEK,Panserraikos,2,0,2,H,H,1,0,OVER,0,0,NG,1,0.709,0.2278,0.0632,0.625,0.3869
2025-08-24,Ligue1,Lille,Monaco,1,0,1,H,H,1,0,OVER,0,0,GG,0,0.3672,0.2843,0.3485,0.5632,0.5689
2025-08-24,SerieA,Atalanta,Pisa,1,1,2,D,H,0,0,OVER,0,1,NG,0,0.6669,0.2153,0.1178,0.5342,0.4862
2025-08-24,Eredivisie,Heerenveen,Twente,1,2,3,A,A,1,1,OVER,1,1,GG,1,0.2977,0.2266,0.4757,0.5569,0.6071
2025-08-24,EPL,Crystal Palace,Nott'm Forest,1,1,2,D,H,0,0,UNDER,1,1,GG,1,0.4974,0.2744,0.2281,0.4884,0.5476
2025-08-24,EPL,Everton,Brighton,2,0,2,H,A,0,0,UNDER,1,0,NG,1,0.325,0.2929,0.3821,0.4884,0.507
2025-08-24,SerieA,Juventus,Parma,2,0,2,H,H,1,0,OVER,0,0,NG,1,0.709,0.2278,0.0632,0.5342,0.4862
2025-08-24,Bundesliga,M'gladbach,Hamburg,0,0,0,D,H,0,0,OVER,0,0,GG,0,0.4689,0.214,0.3171,0.6825,0.5689
2025-08-24,Ligue1,Strasbourg,Nantes,1,0,1,H,H,1,0,OVER,0,0,NG,1,0.5216,0.2839,0.1945,0.5632,0.507
2025-08-24,PrimeiraLiga,Porto,Casa Pia,4,0,4,H,H,1,1,OVER,1,0,NG,1,0.7844,0.1809,0.0346,0.6154,0.4862
2025-08-24,Ligue1,Lorient,Rennes,4,0,4,H,A,0,1,OVER,1,0,GG,0,0.3161,0.3123,0.3716,0.5632,0.5689
2025-08-24,LaLiga,Oviedo,Real Madrid,0,3,3,A,A,1,1,OVER,1,0,NG,1,0.1286,0.2315,0.6399,0.625,0.507
2025-08-24,LaLiga,Villarreal,Girona,5,0,5,H,H,1,1,OVER,1,0,NG,1,0.6351,0.2421,0.1228,0.625,0.507
2025-08-24,LaLiga,Sociedad,Espanol,2,2,4,D,H,0,1,UNDER,0,1,NG,0,0.5199,0.283,0.197,0.4043,0.4862
2025-08-24,PrimeiraLiga,Sp Braga,AVS,2,2,4,D,H,0,1,OVER,1,1,NG,0,0.709,0.2278,0.0632,0.6154,0.4862
2025-08-24,SerieA,Cagliari,Fiorentina,1,1,2,D,A,0,0,UNDER,1,1,GG,1,0.2991,0.223,0.4779,0.4857,0.5476
2025-08-24,Bundesliga,Mainz,FC Koln,0,1,1,A,H,0,0,OVER,0,0,GG,0,0.4105,0.3579,0.2316,0.5333,0.5476
2025-08-24,PrimeiraLiga,Famalicao,Gil Vicente,0,0,0,D,H,0,0,UNDER,1,0,NG,1,0.4168,0.3559,0.2273,0.3857,0.507
2025-08-24,Ligue1,Le Havre,Lens,1,2,3,A,A,1,1,UNDER,0,1,GG,1,0.2281,0.288,0.4838,0.475,0.6071
2025-08-24,LaLiga,Osasuna,Valencia,1,0,1,H,H,1,0,UNDER,1,0,NG,1,0.4111,0.2791,0.3098,0.3704,0.507
2025-08-24,SerieA,Como,Lazio,2,0,2,H,A,0,0,UNDER,1,0,NG,1,0.3078,0.2774,0.4148,0.4857,0.507
2025-08-25,LaLiga,Sevilla,Getafe,1,2,3,A,H,0,1,UNDER,0,1,NG,0,0.4025,0.3646,0.2329,0.3704,0.4862
2025-08-25,SerieA,Inter,Torino,5,0,5,H,H,1,1,OVER,1,0,NG,1,0.709,0.2278,0.0632,0.5342,0.4862
2025-08-25,LaLiga,Ath Bilbao,Vallecano,1,0,1,H,H,1,0,UNDER,1,0,NG,1,0.5936,0.2808,0.1256,0.4043,0.507
2025-08-25,GreekSL,Levadeiakos,Kifisia,3,2,5,H,H,1,1,UNDER,0,1,NG,0,0.4117,0.359,0.2293,0.4792,0.4862
2025-08-25,EPL,Newcastle,Liverpool,2,3,5,A,A,1,1,OVER,1,1,GG,1,0.3792,0.2211,0.3997,0.625,0.5689
2025-08-25,PrimeiraLiga,Estrela,Alverca,2,2,4,D,H,0,1,UNDER,0,1,NG,0,0.5216,0.2839,0.1945,0.3857,0.4862
2025-08-25,SerieA,Udinese,Verona,1,1,2,D,H,0,0,UNDER,1,1,NG,0,0.4863,0.2878,0.226,0.3188,0.4862
2025-08-27,LaLiga,Celta,Betis,1,1,2,D,H,0,0,OVER,0,1,GG,1,0.381,0.2686,0.3504,0.6038,0.6071
2025-08-29,Ligue1,Lens,Brest,3,1,4,H,H,1,1,UNDER,0,1,NG,0,0.451,0.2998,0.2492,0.475,0.507
2025-08-29,Championship,Leicester,Birmingham,2,0,2,H,D,0,0,UNDER,1,0,NG,1,0.3065,0.3548,0.3386,0.0,0.4862
2025-08-29,Eredivisie,Groningen,Heracles,4,0,4,H,H,1,1,OVER,1,0,GG,0,0.523,0.2404,0.2366,0.5569,0.5689
2025-08-29,SerieA,Lecce,Milan,0,2,2,A,A,1,0,UNDER,1,0,NG,1,0.1881,0.2253,0.5866,0.4857,0.4862
2025-08-29,LaLiga,Elche,Levante,2,0,2,H,H,1,0,UNDER,1,0,NG,1,0.4019,0.2834,0.3147,0.4186,0.4862
2025-08-29,PrimeiraLiga,Gil Vicente,Moreirense,2,0,2,H,H,1,0,UNDER,1,0,NG,1,0.3719,0.3369,0.2912,0.3529,0.4862
2025-08-29,Bundesliga,Hamburg,St Pauli,0,2,2,A,H,0,0,UNDER,1,0,NG,1,0.4105,0.3579,0.2316,0.2857,0.507
2025-08-29,SerieA,Cremonese,Sassuolo,3,2,5,H,H,1,1,UNDER,0,1,NG,0,0.4224,0.2659,0.3117,0.4857,0.507
2025-08-29,LaLiga,Valencia,Getafe,3,0,3,H,H,1,1,UNDER,0,0,NG,1,0.4105,0.3579,0.2316,0.3704,0.4862
2025-08-30,Ligue1,Nantes,Auxerre,1,0,1,H,H,1,0,UNDER,1,0,NG,1,0.4186,0.2724,0.3089,0.2941,0.507
2025-08-30,Ligue1,Toulouse,Paris SG,3,6,9,A,A,1,1,OVER,1,1,GG,1,0.1281,0.2307,0.6412,0.6415,0.5476
2025-08-30,LaLiga,Oviedo,Sociedad,1,0,1,H,A,0,0,UNDER,1,0,NG,1,0.2934,0.2897,0.4169,0.3704,0.507
2025-08-30,LeagueOne,Leyton Orient,Northampton,0,1,1,A,H,0,0,OVER,0,0,NG,1,0.5166,0.285,0.1984,0.5714,0.507
2025-08-30,LeagueOne,Exeter,Peterboro,3,0,3,H,H,1,1,OVER,1,0,GG,0,0.3991,0.2688,0.3321,0.5714,0.5435
2025-08-30,LeagueOne,Blackpool,Bolton,1,1,2,D,A,0,0,OVER,0,1,GG,1,0.3078,0.2774,0.4148,0.5962,0.5476
2025-08-30,Ligue1,Lorient,Lille,1,7,8,A,A,1,1,OVER,1,1,GG,1,0.2335,0.2438,0.5227,0.5632,0.6071
2025-08-30,SerieA,Pisa,Roma,0,1,1,A,A,1,0,UNDER,1,0,GG,0,0.1403,0.2365,0.6232,0.4857,0.5476
2025-08-30,SerieA,Parma,Atalanta,1,1,2,D,A,0,0,OVER,0,1,NG,0,0.1563,0.2321,0.6116,0.5342,0.4862
2025-08-30,SerieA,Bologna,Como,1,0,1,H,H,1,0,UNDER,1,0,NG,1,0.4105,0.3579,0.2316,0.3188,0.4862
2025-08-30,LaLiga,Alaves,Ath Madrid,1,1,2,D,A,0,0,UNDER,1,1,NG,0,0.1881,0.2253,0.5866,0.4186,0.4862
2025-08-30,LeagueOne,Burton,Luton,0,3,3,A,A,1,1,OVER,1,0,GG,0,0.2559,0.2367,0.5074,0.5094,0.5689
2025-08-30,LeagueOne,Bradford,AFC Wimbledon,3,2,5,H,H,1,1,OVER,1,1,NG,0,0.4974,0.2744,0.2281,0.5094,0.507
2025-08-30,EPL,Tottenham,Bournemouth,0,1,1,A,H,0,0,OVER,0,0,GG,0,0.4005,0.2662,0.3333,0.5556,0.6071
2025-08-30,LeagueOne,Lincoln,Mansfield,1,1,2,D,H,0,0,OVER,0,1,NG,0,0.4156,0.3548,0.2296,0.5094,0.507
2025-08-30,EPL,Leeds,Newcastle,0,0,0,D,A,0,0,OVER,0,0,GG,0,0.3078,0.2774,0.4148,0.5556,0.5689
2025-08-30,Championship,Middlesbrough,Sheffield United,1,0,1,H,H,1,0,UNDER,1,0,GG,0,0.4157,0.2383,0.346,0.4173,0.5476
2025-08-30,Championship,QPR,Charlton,3,1,4,H,A,0,1,UNDER,0,1,GG,1,0.2266,0.2662,0.5072,0.4173,0.5689
2025-08-30,Championship,Blackburn,Norwich,0,2,2,A,H,0,0,UNDER,1,0,GG,0,0.3892,0.2744,0.3364,0.4173,0.5435
2025-08-30,Championship,Bristol City,Hull,4,2,6,H,H,1,1,UNDER,0,1,GG,1,0.436,0.2838,0.2802,0.4173,0.5689
2025-08-30,Championship,Stoke,West Brom,0,1,1,A,D,0,0,UNDER,1,0,NG,1,0.3065,0.3548,0.3386,0.4173,0.4862
2025-08-30,Championship,Ipswich,Derby,2,2,4,D,H,0,1,UNDER,0,1,NG,0,0.5594,0.3045,0.1362,0.4173,0.507
2025-08-30,LaLiga,Real Madrid,Mallorca,2,1,3,H,H,1,1,OVER,1,1,NG,0,0.8928,0.071,0.0361,0.625,0.3869
2025-08-30,Championship,Oxford,Coventry,2,2,4,D,A,0,1,OVER,1,1,NG,0,0.2991,0.223,0.4779,0.529,0.507
2025-08-30,Championship,Portsmouth,Preston,1,0,1,H,H,1,0,UNDER,1,0,NG,1,0.3892,0.2744,0.3364,0.4173,0.507
2025-08-30,Championship,Sheffield Weds,Swansea,0,2,2,A,A,1,0,UNDER,1,0,GG,0,0.3078,0.2774,0.4148,0.4173,0.5689
2025-08-30,Championship,Watford,Southampton,2,2,4,D,A,0,1,UNDER,0,1,NG,0,0.3096,0.2732,0.4172,0.4173,0.507
2025-08-30,Championship,Millwall,Wrexham,0,2,2,A,H,0,0,UNDER,1,0,NG,1,0.3892,0.2744,0.3364,0.4173,0.507
2025-08-30,LaLiga,Girona,Sevilla,0,2,2,A,D,0,0,OVER,0,0,GG,0,0.3065,0.3548,0.3386,0.5,0.5476
2025-08-30,LeagueOne,Doncaster,Rotherham,1,0,1,H,H,1,0,OVER,0,0,GG,0,0.5003,0.2702,0.2294,0.5094,0.5435
2025-08-30,EPL,Sunderland,Brentford,2,1,3,H,A,0,1,UNDER,0,1,NG,0,0.2335,0.2438,0.5227,0.375,0.4862
2025-08-30,EPL,Chelsea,Fulham,2,0,2,H,H,1,0,OVER,0,0,GG,0,0.6742,0.2177,0.108,0.5556,0.5476
2025-08-30,Bundesliga,Augsburg,Bayern Munich,2,3,5,A,A,1,1,OVER,1,1,GG,1,0.0,0.2056,0.7944,0.6889,0.6471
2025-08-30,Bundesliga,Werder Bremen,Leverkusen,3,3,6,D,A,0,1,OVER,1,1,GG,1,0.2335,0.2438,0.5227,0.6825,0.6471
2025-08-30,Bundesliga,Stuttgart,M'gladbach,1,0,1,H,H,1,0,OVER,0,0,GG,0,0.5467,0.2461,0.2072,0.6889,0.5689
2025-08-30,GreekSL,Volos NFC,Olympiakos,0,2,2,A,A,1,0,UNDER,1,0,NG,1,0.1286,0.2315,0.6399,0.4792,0.4862
2025-08-30,LeagueOne,Stevenage,Wycombe,1,0,1,H,D,0,0,UNDER,1,0,NG,1,0.3166,0.3665,0.3168,0.3448,0.4862
2025-08-30,PrimeiraLiga,Casa Pia,Nacional,0,2,2,A,H,0,0,UNDER,1,0,NG,1,0.3892,0.2744,0.3364,0.366,0.4862
2025-08-30,SerieA,Napoli,Cagliari,1,0,1,H,H,1,0,UNDER,1,0,NG,1,0.7148,0.2232,0.0619,0.4857,0.4795
2025-08-30,LeagueOne,Reading,Port Vale,1,0,1,H,H,1,0,UNDER,1,0,NG,1,0.4026,0.2261,0.3713,0.4286,0.4862
2025-08-30,EPL,Wolves,Everton,2,3,5,A,A,1,1,UNDER,0,1,GG,1,0.2957,0.3423,0.362,0.375,0.5689
2025-08-30,LeagueOne,Barnsley,Huddersfield,3,1,4,H,D,0,1,OVER,1,1,NG,0,0.3166,0.3665,0.3168,0.5962,0.507
2025-08-30,LeagueOne,Cardiff,Plymouth,4,0,4,H,H,1,1,OVER,1,0,GG,0,0.5174,0.2621,0.2204,0.5714,0.5476
2025-08-30,GreekSL,Panserraikos,OFI Crete,0,1,1,A,H,0,0,UNDER,1,0,NG,1,0.3763,0.2633,0.3604,0.4792,0.4862
2025-08-30,GreekSL,Aris,Panetolikos,0,2,2,A,H,0,0,UNDER,1,0,NG,1,0.7087,0.2277,0.0636,0.4792,0.3869
2025-08-30,GreekSL,Larisa,Kifisia,1,1,2,D,H,0,0,UNDER,1,1,NG,0,0.4105,0.3579,0.2316,0.4792,0.4795
2025-08-30,Bundesliga,RB Leipzig,Heidenheim,2,0,2,H,H,1,0,OVER,0,0,GG,0,0.562,0.2199,0.2181,0.5333,0.6471
2025-08-30,PrimeiraLiga,AVS,Famalicao,0,1,1,A,A,1,0,UNDER,1,0,NG,1,0.2032,0.2434,0.5534,0.463,0.4862
2025-08-30,PrimeiraLiga,Guimaraes,Arouca,1,1,2,D,H,0,0,OVER,0,1,GG,1,0.4156,0.3548,0.2296,0.5625,0.5476
2025-08-30,Eredivisie,Excelsior,Twente,1,0,1,H,A,0,0,OVER,0,0,GG,0,0.2263,0.2364,0.5373,0.5569,0.6471
2025-08-30,Eredivisie,PSV Eindhoven,Telstar,0,2,2,A,H,0,0,OVER,0,0,NG,1,0.8928,0.071,0.0361,0.8865,0.507
2025-08-30,Eredivisie,Heerenveen,Go Ahead Eagles,2,2,4,D,H,0,1,OVER,1,1,GG,1,0.4058,0.2564,0.3377,0.5569,0.6471
2025-08-30,Eredivisie,Volendam,Ajax,1,1,2,D,A,0,0,OVER,0,1,GG,1,0.1366,0.1795,0.6839,0.7778,0.6071
2025-08-30,PrimeiraLiga,Sp Lisbon,Porto,1,2,3,A,H,0,1,OVER,1,1,GG,1,0.5023,0.2734,0.2243,0.6154,0.5689
2025-08-30,Bundesliga,Hoffenheim,Ein Frankfurt,1,3,4,A,A,1,1,OVER,1,1,GG,1,0.2263,0.2364,0.5373,0.6889,0.6071
2025-08-30,LeagueOne,Wigan,Stockport,1,1,2,D,A,0,0,UNDER,1,1,NG,0,0.3117,0.2809,0.4074,0.4286,0.507
2025-08-30,EPL,Man United,Burnley,3,2,5,H,H,1,1,OVER,1,1,GG,1,0.562,0.2199,0.2181,0.5556,0.5476
2025-08-31,PrimeiraLiga,Tondela,Estoril,2,2,4,D,A,0,1,UNDER,0,1,NG,0,0.2991,0.223,0.4779,0.463,0.507
2025-08-31,PrimeiraLiga,Santa Clara,Estrela,0,0,0,D,H,0,0,UNDER,1,0,NG,1,0.4974,0.2744,0.2281,0.3714,0.507
2025-08-31,EPL,Liverpool,Arsenal,1,0,1,H,H,1,0,OVER,0,0,GG,0,0.4111,0.2791,0.3098,0.5556,0.5689
2025-08-31,PrimeiraLiga,Alverca,Benfica,1,2,3,A,A,1,1,OVER,1,1,GG,1,0.1247,0.0893,0.786,0.8148,0.5689
2025-08-31,LaLiga,Celta,Villarreal,1,1,2,D,A,0,0,OVER,0,1,NG,0,0.3081,0.2768,0.4151,0.6038,0.507
2025-08-31,PrimeiraLiga,Rio Ave,Sp Braga,2,2,4,D,A,0,1,OVER,1,1,NG,0,0.1403,0.2365,0.6232,0.5625,0.507
2025-08-31,EPL,Brighton,Man City,2,1,3,H,A,0,1,OVER,1,1,GG,1,0.2104,0.2172,0.5723,0.5556,0.6071
2025-08-31,GreekSL,AEK,Asteras Tripolis,1,0,1,H,H,1,0,UNDER,1,0,NG,1,0.709,0.2278,0.0632,0.4792,0.4795
2025-08-31,EPL,Nott'm Forest,West Ham,0,3,3,A,H,0,1,UNDER,0,0,GG,0,0.5439,0.25,0.2061,0.4884,0.5435
2025-08-31,Ligue1,Le Havre,Nice,3,1,4,H,A,0,1,OVER,1,1,GG,1,0.2032,0.2434,0.5534,0.6415,0.5689
2025-08-31,Ligue1,Angers,Rennes,1,1,2,D,A,0,0,OVER,0,1,GG,1,0.3078,0.2774,0.4148,0.5632,0.5476
2025-08-31,GreekSL,Panathinaikos,Levadeiakos,1,1,2,D,H,0,0,UNDER,1,1,NG,0,0.709,0.2278,0.0632,0.4792,0.4862
2025-08-31,EPL,Aston Villa,Crystal Palace,0,3,3,A,H,0,1,OVER,1,0,NG,1,0.3991,0.2688,0.3321,0.5556,0.507
2025-08-31,Bundesliga,Dortmund,Union Berlin,3,0,3,H,H,1,1,OVER,1,0,GG,0,0.709,0.2278,0.0632,0.6889,0.5476
2025-08-31,GreekSL,PAOK,Atromitos,1,0,1,H,H,1,0,OVER,0,0,NG,1,0.7058,0.2306,0.0637,0.6145,0.507
2025-08-31,Eredivisie,Zwolle,Utrecht,0,2,2,A,A,1,0,OVER,0,0,GG,0,0.2281,0.288,0.4838,0.5569,0.5435
2025-08-31,Eredivisie,For Sittard,Nijmegen,3,2,5,H,A,0,1,OVER,1,1,NG,0,0.2957,0.3423,0.362,0.5569,0.507
2025-08-31,Eredivisie,Sparta Rotterdam,Feyenoord,0,4,4,A,A,1,1,OVER,1,0,GG,0,0.1286,0.2315,0.6399,0.5714,0.6071
2025-08-31,SerieA,Inter,Udinese,1,2,3,A,H,0,1,OVER,1,1,NG,0,0.709,0.2278,0.0632,0.5342,0.4862
2025-08-31,Eredivisie,NAC Breda,AZ Alkmaar,0,1,1,A,A,1,0,OVER,0,0,GG,0,0.1563,0.2321,0.6116,0.5569,0.6071
2025-08-31,LaLiga,Vallecano,Barcelona,1,1,2,D,A,0,0,OVER,0,1,GG,1,0.1315,0.2105,0.6581,0.6607,0.5689
2025-08-31,SerieA,Torino,Fiorentina,0,0,0,D,A,0,0,UNDER,1,0,NG,1,0.2998,0.2962,0.404,0.3188,0.4862
2025-08-31,Bundesliga,FC Koln,Freiburg,4,1,5,H,A,0,1,OVER,1,1,GG,1,0.3229,0.3203,0.3568,0.5094,0.5689
2025-08-31,SerieA,Lazio,Verona,4,0,4,H,H,1,1,UNDER,0,0,NG,1,0.6377,0.2431,0.1192,0.4857,0.507
2025-08-31,Ligue1,Lyon,Marseille,1,0,1,H,H,1,0,OVER,0,0,GG,0,0.3892,0.2744,0.3364,0.6415,0.6071
2025-08-31,Ligue1,Paris FC,Metz,3,2,5,H,H,1,1,OVER,1,1,NG,0,0.523,0.2404,0.2366,0.5632,0.4862
2025-08-31,Ligue1,Monaco,Strasbourg,3,2,5,H,H,1,1,OVER,1,1,GG,1,0.5899,0.2248,0.1852,0.6415,0.6071
2025-08-31,Bundesliga,Wolfsburg,Mainz,1,1,2,D,H,0,0,OVER,0,1,GG,1,0.3787,0.2939,0.3273,0.5094,0.5476
2025-08-31,SerieA,Genoa,Juventus,0,1,1,A,A,1,0,UNDER,1,0,NG,1,0.1488,0.2744,0.5768,0.4857,0.507
2025-08-31,LaLiga,Betis,Ath Bilbao,1,2,3,A,A,1,1,UNDER,0,1,GG,1,0.2957,0.3423,0.362,0.3704,0.5689
2025-08-31,LaLiga,Espanol,Osasuna,1,0,1,H,H,1,0,UNDER,1,0,NG,1,0.4105,0.3579,0.2316,0.3704,0.507
2025-09-06,LeagueOne,Rotherham,Exeter,1,0,1,H,A,0,0,OVER,0,0,NG,1,0.3199,0.2883,0.3917,0.5094,0.507
2025-09-06,PrimeiraLiga,Estoril,Santa Clara,0,1,1,A,D,0,0,UNDER,1,0,NG,1,0.3065,0.3548,0.3386,0.3857,0.507
2025-09-06,LeagueOne,Bolton,AFC Wimbledon,3,0,3,H,H,1,1,OVER,1,0,NG,1,0.5909,0.2226,0.1865,0.5714,0.507
2025-09-06,LeagueOne,Port Vale,Leyton Orient,2,3,5,A,A,1,1,OVER,1,1,NG,0,0.3774,0.2247,0.3979,0.5714,0.507
2025-09-06,LeagueOne,Plymouth,Stockport,4,2,6,H,A,0,1,OVER,1,1,GG,1,0.2335,0.2438,0.5227,0.5094,0.5476
2025-09-06,LeagueOne,Lincoln,Wigan,2,2,4,D,H,0,1,UNDER,0,1,NG,0,0.4019,0.2834,0.3147,0.3448,0.4862
2025-09-06,LeagueOne,Wycombe,Mansfield,2,0,2,H,H,1,0,OVER,0,0,GG,0,0.4162,0.2766,0.3071,0.5714,0.5689
2025-09-06,LeagueOne,Doncaster,Bradford,3,1,4,H,A,0,1,OVER,1,1,NG,0,0.325,0.2929,0.3821,0.5094,0.507
2025-09-06,LeagueOne,Huddersfield,Peterboro,3,2,5,H,H,1,1,OVER,1,1,NG,0,0.5256,0.2366,0.2378,0.5714,0.507
2025-09-12,Championship,Ipswich,Sheffield United,5,0,5,H,H,1,1,UNDER,0,0,GG,0,0.4885,0.2509,0.2606,0.4173,0.5476
2025-09-12,LaLiga,Sevilla,Elche,2,2,4,D,H,0,1,UNDER,0,1,NG,0,0.4793,0.3396,0.1811,0.4043,0.507
2025-09-12,Ligue1,Marseille,Lorient,4,0,4,H,H,1,1,OVER,1,0,GG,0,0.6768,0.2175,0.1057,0.6415,0.5476
2025-09-12,PrimeiraLiga,Benfica,Santa Clara,1,1,2,D,H,0,0,OVER,0,1,NG,0,0.734,0.2306,0.0354,0.6111,0.4862
2025-09-12,Bundesliga,Leverkusen,Ein Frankfurt,3,1,4,H,H,1,1,OVER,1,1,GG,1,0.5256,0.2366,0.2378,0.6889,0.5689
2025-09-12,PrimeiraLiga,Alverca,Tondela,1,0,1,H,D,0,0,UNDER,1,0,NG,1,0.3065,0.3548,0.3386,0.4343,0.507
2025-09-13,GreekSL,Panetolikos,Volos NFC,1,2,3,A,D,0,1,UNDER,0,1,NG,0,0.3065,0.3548,0.3386,0.4783,0.4862
2025-09-13,Championship,Wrexham,QPR,1,3,4,A,H,0,1,UNDER,0,1,NG,0,0.4937,0.2829,0.2235,0.4173,0.507
2025-09-13,Championship,West Brom,Derby,0,1,1,A,H,0,0,UNDER,1,0,NG,1,0.4317,0.3686,0.1997,0.4173,0.507
2025-09-13,LaLiga,Getafe,Oviedo,2,0,2,H,H,1,0,UNDER,1,0,NG,1,0.4279,0.3731,0.199,0.3704,0.4862
2025-09-13,LaLiga,Ath Bilbao,Alaves,0,1,1,A,H,0,0,UNDER,1,0,NG,1,0.6377,0.2431,0.1192,0.4043,0.4862
2025-09-13,Bundesliga,Heidenheim,Dortmund,0,2,2,A,A,1,0,OVER,0,0,GG,0,0.1886,0.2232,0.5882,0.6825,0.6471
2025-09-13,Bundesliga,Mainz,RB Leipzig,0,1,1,A,A,1,0,OVER,0,0,GG,0,0.3054,0.2324,0.4623,0.5333,0.6071
2025-09-13,Championship,Swansea,Hull,2,2,4,D,H,0,1,UNDER,0,1,NG,0,0.4989,0.2752,0.2258,0.4173,0.507
2025-09-13,Bundesliga,Union Berlin,Hoffenheim,2,4,6,A,A,1,1,OVER,1,1,GG,1,0.3214,0.3008,0.3778,0.5094,0.5476
2025-09-13,Bundesliga,Wolfsburg,FC Koln,3,3,6,D,D,1,1,OVER,1,1,GG,1,0.3065,0.3548,0.3386,0.5094,0.5689
2025-09-13,Bundesliga,Bayern Munich,Hamburg,5,0,5,H,H,1,1,OVER,1,0,NG,1,0.8928,0.071,0.0361,0.8667,0.4862
2025-09-13,PrimeiraLiga,Estoril,AVS,3,1,4,H,H,1,1,UNDER,0,1,NG,0,0.4974,0.2744,0.2281,0.463,0.507
2025-09-13,Bundesliga,Freiburg,Stuttgart,3,1,4,H,A,0,1,OVER,1,1,GG,1,0.3054,0.2324,0.4623,0.6844,0.5689
2025-09-13,PrimeiraLiga,Porto,Nacional,1,0,1,H,H,1,0,OVER,0,0,NG,1,0.8928,0.071,0.0361,0.6154,0.3869
2025-09-13,LaLiga,Ath Madrid,Villarreal,2,0,2,H,H,1,0,OVER,0,0,NG,1,0.4989,0.2752,0.2258,0.625,0.507
2025-09-13,SerieA,Fiorentina,Napoli,1,3,4,A,A,1,1,UNDER,0,1,NG,0,0.2099,0.2513,0.5388,0.3188,0.507
2025-09-13,SerieA,Juventus,Inter,4,3,7,H,A,0,1,UNDER,0,1,GG,1,0.3054,0.2324,0.4623,0.3188,0.5435
2025-09-13,Championship,Watford,Blackburn,0,1,1,A,H,0,0,UNDER,1,0,GG,0,0.4005,0.2662,0.3333,0.4173,0.5689
2025-09-13,Eredivisie,Ajax,Zwolle,3,1,4,H,H,1,1,OVER,1,1,NG,0,0.7475,0.1873,0.0652,0.7778,0.507
